ingredeint_id,ingredient_name,ingredient_image_url
5345,leaves,
5346,Turmeric,
5347,powder,
5348,Roted,
5349,Peanuts,
5350,s,
5351,Sambar,
5352,Powder,
5353,Ggelly,
5354,oil,
5355,cookg,
5356,To,
5357,be,
5358,ground,
5359,Fresh,
5360,coconut,
5361,Ciander,
5362,Leaves,
5363,Curry,
5364,leaves,
5365,Ghee,
5366,flavour,
5367,Arhar,
5368,dal,
5369,To,
5370,Turmeric,
5371,powder,
5372,Salt,
5373,Ghee,
5374,Dry,
5375,Red,
5376,Chillies,
5377,Mustard,
5378,seeds,
5379,Asafoetida,
5380,Curry,
5381,leaves,
5382,Ciander,
5383,Leaves,
5384,few,
5385,garnish,
5386,Brjal,
5387,diced,
5388,Pearl,
5389,onions,
5390,quatered,
5391,Tomaes,
5392,quartered,
5393,ch,
5394,Gger,
5395,fely,
5396,chopped,
5397,Tamard,
5398,Water,
5399,Sambar,
5400,Powder,
5401,SSP,
5402,Asafoetida,
5403,Turmeric,
5404,powder,
5405,Jaggery,
5406,Mustard,
5407,seeds,
5408,Curry,
5409,leaves,
5410,Ggelly,
5411,oil,
5412,Salt,
5413,Ciander,
5414,Leaves,
5415,garnish,
5416,Paneer,
5417,Cottage,
5418,cubed,
5419,Onions,
5420,fely,
5421,chopped,
5422,Tomaes,
5423,fely,
5424,chopped,
5425,Gger,
5426,fely,
5427,chopped,
5428,Garlic,
5429,fely,
5430,chopped,
5431,Turmeric,
5432,powder,
5433,Cum,
5434,seeds,
5435,Red,
5436,Chilli,
5437,powder,
5438,Garam,
5439,mala,
5440,powder,
5441,s,
5442,Kuri,
5443,Methi,
5444,Fenugreek,
5445,Salt,
5446,Oil,
5447,required,
5448,Sm,
5449,Brjal,
5450,Onion,
5451,fely,
5452,chopped,
5453,Mustard,
5454,seeds,
5455,Salt,
5456,s,
5457,Oil,
5458,Ciander,
5459,Leaves,
5460,Roted,
5461,Peanuts,
5462,pte,
5463,Fresh,
5464,coconut,
5465,freshly,
5466,grated,
5467,s,
5468,Raw,
5469,Peanuts,
5470,s,
5471,Tamard,
5472,Pte,
5473,Dry,
5474,Red,
5475,Chillies,
5476,fillg,
5477,s,
5478,Cum,
5479,seeds,
5480,Red,
5481,Chilli,
5482,powder,
5483,Turmeric,
5484,powder,
5485,Salt,
5486,Green,
5487,Bell,
5488,Pepper,
5489,any,
5490,or,
5491,colour,
5492,your,
5493,choice,
5494,Onion,
5495,Tomaes,
5496,Garam,
5497,mala,
5498,powder,
5499,Turmeric,
5500,powder,
5501,a,
5502,Gger,
5503,Garlic,
5504,Pte,
5505,Water,
5506,Salt,
5507,Cum,
5508,seeds,
5509,Red,
5510,Chilli,
5511,powder,
5512,Oil,
5513,Kuri,
5514,Methi,
5515,Fenugreek,
5516,pte,
5517,s,
5518,Raw,
5519,Peanuts,
5520,Sesame,
5521,seeds,
5522,Ciander,
5523,Seeds,
5524,s,
5525,Fresh,
5526,coconut,
5527,Sghade,
5528,pressure,
5529,cooked,
5530,and,
5531,sk,
5532,peeled,
5533,s,
5534,Cooked,
5535,rice,
5536,Bay,
5537,leaf,
5538,Star,
5539,anise,
5540,Cloves,
5541,Cum,
5542,seeds,
5543,Turmeric,
5544,powder,
5545,Salt,
5546,Black,
5547,pepper,
5548,powder,
5549,Oil,
5550,Ciander,
5551,Leaves,
5552,chopped,
5553,s,
5554,Mixed,
5555,vegetables,
5556,Arhar,
5557,dal,
5558,To,
5559,Turmeric,
5560,powder,
5561,To,
5562,be,
5563,ground,
5564,a,
5565,pte,
5566,Fresh,
5567,coconut,
5568,grated,
5569,s,
5570,White,
5571,Urad,
5572,Dal,
5573,Mustard,
5574,seeds,
5575,Dry,
5576,Red,
5577,Chillies,
5578,Cum,
5579,seeds,
5580,Coconut,
5581,Oil,
5582,Mustard,
5583,seeds,
5584,Dry,
5585,Red,
5586,Chillies,
5587,Curry,
5588,leaves,
5589,handful,
5590,Chew,
5591,nuts,
5592,Arhar,
5593,dal,
5594,To,
5595,whed,
5596,Mo,
5597,Dal,
5598,whed,
5599,Salt,
5600,Turmeric,
5601,powder,
5602,Ghee,
5603,Mustard,
5604,seeds,
5605,Cum,
5606,seeds,
5607,Asafoetida,
5608,Dry,
5609,Red,
5610,Chillies,
5611,Jaggery,
5612,mala,
5613,Fresh,
5614,coconut,
5615,grated,
5616,Cum,
5617,seeds,
5618,Dry,
5619,Red,
5620,Chilli,
5621,cloves,
5622,Garlic,
5623,ग्राम,
5624,अरबी,
5625,उबली,
5626,और,
5627,गोलाकार,
5628,काटी,
5629,हुई,
5630,कप,
5631,टमाटर,
5632,छोटा,
5633,चमच्च,
5634,अदरक,
5635,पेस्ट,
5636,छोटा,
5637,चमच्च,
5638,लहसुन,
5639,पेस्ट,
5640,प्याज,
5641,बारीक,
5642,काटा,
5643,हुआ,
5644,हरी,
5645,मिर्च,
5646,बारीक,
5647,कटी,
5648,हुई,
5649,छोटा,
5650,चमच्च,
5651,अमचूर,
5652,पाउडर,
5653,छोटा,
5654,चमच्च,
5655,धनिया,
5656,पाउडर,
5657,छोटा,
5658,चमच्च,
5659,लाल,
5660,मिर्च,
5661,पाउडर,
5662,छोटा,
5663,चमच्च,
5664,गरम,
5665,मसाला,
5666,पाउडर,
5667,नमक,
5668,स्वाद,
5669,अनुसार,
5670,अजवाइन,
5671,थोड़ी,
5672,हरा,
5673,धनिया,
5674,थोड़ा,
5675,हींग,
5676,चुटकी,
5677,भर,
5678,छोटा,
5679,चमच्च,
5680,कसूरी,
5681,मेथी,
5682,बड़ा,
5683,चमच्च,
5684,तेल,
5685,Black,
5686,Urad,
5687,Dal,
5688,Brjal,
5689,slit,
5690,lengthwise,
5691,Drumstick,
5692,chopped,
5693,ch,
5694,Tamard,
5695,gooseberry,
5696,sized,
5697,soaked,
5698,water,
5699,mutes,
5700,cloves,
5701,Garlic,
5702,peeled,
5703,Turmeric,
5704,powder,
5705,Red,
5706,Chilli,
5707,powder,
5708,Ciander,
5709,Powder,
5710,s,
5711,Sesame,
5712,Oil,
5713,refed,
5714,oil,
5715,can,
5716,be,
5717,used,
5718,o,
5719,Asafoetida,
5720,Salt,
5721,Water,
5722,cook,
5723,Ingredients,
5724,Grd:,
5725,Fresh,
5726,coconut,
5727,chopped,
5728,Cum,
5729,seeds,
5730,Shots,
5731,Ingredients,
5732,Temperg,
5733,Mustard,
5734,seeds,
5735,Shots,
5736,fely,
5737,chopped,
5738,Dry,
5739,Red,
5740,Chilli,
5741,Curry,
5742,leaves,
5743,fely,
5744,chopped,
5745,To,
5746,make,
5747,Nimki,
5748,All,
5749,Purpose,
5750,Flour,
5751,Ajwa,
5752,Sooji,
5753,Ghee,
5754,Salt,
5755,Water,
5756,required,
5757,dough,
5758,mixg,
5759,Oil,
5760,required,
5761,fryg,
5762,curry,
5763,Potaes,
5764,peeled,
5765,and,
5766,diced,
5767,Onion,
5768,fely,
5769,chopped,
5770,Gger,
5771,Garlic,
5772,Pte,
5773,Homemade,
5774,ma,
5775,puree,
5776,s,
5777,Oil,
5778,Cum,
5779,seeds,
5780,Turmeric,
5781,powder,
5782,Red,
5783,Chilli,
5784,powder,
5785,Ciander,
5786,Powder,
5787,Anardana,
5788,Powder,
5789,Seed,
5790,Fennel,
5791,seeds,
5792,powdered,
5793,Sugar,
5794,Garam,
5795,mala,
5796,powder,
5797,Salt,
5798,Kuri,
5799,Methi,
5800,Fenugreek,
5801,:Ciander,
5802,Leaves,
5803,chopped,
5804,Fresh,
5805,Pomegranate,
5806,Fruit,
5807,Kernels,
5808,required,
5809,Lemon,
5810,wedges,
5811,required,
5812,Onion,
5813,fely,
5814,chopped,
5815,s,
5816,Mixed,
5817,Sprouts,
5818,boiled,
5819,Onion,
5820,thly,
5821,sliced,
5822,Tomaes,
5823,thly,
5824,sliced,
5825,Green,
5826,Chillies,
5827,slit,
5828,ch,
5829,Cnamon,
5830,Stick,
5831,Bay,
5832,leaf,
5833,Cardamom,
5834,PodsSeeds,
5835,Cloves,
5836,Fennel,
5837,seeds,
5838,Garam,
5839,mala,
5840,powder,
5841,Curry,
5842,leaves,
5843,Sesame,
5844,Oil,
5845,Salt,
5846,Ingredients,
5847,rot,
5848,and,
5849,grd,
5850,s,
5851,Whole,
5852,Black,
5853,Peppercns,
5854,Cum,
5855,seeds,
5856,s,
5857,Fennel,
5858,seeds,
5859,Ciander,
5860,Seeds,
5861,cloves,
5862,Garlic,
5863,ch,
5864,Gger,
5865,Fresh,
5866,coconut,
5867,grated,
5868,s,
5869,Oil,
5870,Oil,
5871,Kokum,
5872,Green,
5873,Chillies,
5874,slit,
5875,Jaggery,
5876,Salt,
5877,Ciander,
5878,Leaves,
5879,fely,
5880,chopped,
5881,sak,
5882,curry,
5883,mala,
5884,Fresh,
5885,coconut,
5886,grated,
5887,Onion,
5888,roughly,
5889,chopped,
5890,cloves,
5891,Garlic,
5892,Cum,
5893,seeds,
5894,s,
5895,Ciander,
5896,Seeds,
5897,Dry,
5898,Red,
5899,Chillies,
5900,Turmeric,
5901,powder,
5902,Oil,
5903,Methi,
5904,Seeds,
5905,Cum,
5906,seeds,
5907,Asafoetida,
5908,Onion,
5909,fely,
5910,chopped,
5911,cloves,
5912,Garlic,
5913,fely,
5914,chopped,
5915,ch,
5916,Gger,
5917,fely,
5918,chopped,
5919,Green,
5920,Chillies,
5921,chopped,
5922,Tomaes,
5923,chopped,
5924,Potaes,
5925,Turmeric,
5926,powder,
5927,Garam,
5928,mala,
5929,powder,
5930,kitchen,
5931,kg,
5932,Red,
5933,Chilli,
5934,powder,
5935,Salt,
5936,Ciander,
5937,Leaves,
5938,garnish,
5939,Kaddu,
5940,Onion,
5941,sliced,
5942,Turmeric,
5943,powder,
5944,Ciander,
5945,Powder,
5946,Salt,
5947,Water,
5948,required,
5949,Onion,
5950,sliced,
5951,Fresh,
5952,coconut,
5953,grated,
5954,Ajwa,
5955,Mustard,
5956,seeds,
5957,Ciander,
5958,Seeds,
5959,Tamard,
5960,Dry,
5961,Red,
5962,Chillies,
5963,Rice,
5964,flour,
5965,Poha,
5966,Dill,
5967,leaves,
5968,chopped,
5969,Green,
5970,Chilli,
5971,chopped,
5972,Cum,
5973,seeds,
5974,Salt,
5975, ,
5976,Long,
5977,Green,
5978,Brjal,
5979,ch,
5980,Mustard,
5981,seeds,
5982,Curry,
5983,leaves,
5984,Onion,
5985,fely,
5986,chopped,
5987,Toma,
5988,fely,
5989,chopped,
5990,Turmeric,
5991,powder,
5992,Sambar,
5993,Powder,
5994,s,
5995,Jaggery,
5996,Salt,
5997,and,
5998,me,
5999,s,
6000,Ggelly,
6001,oil,
6002,To,
6003,Rot,
6004,&,
6005,Grd,
6006,Sesame,
6007,seeds,
6008,Roted,
6009,Peanuts,
6010,Potaes,
6011,boiled,
6012,and,
6013,diced,
6014,Carrots,
6015,diced,
6016,and,
6017,steamed,
6018,Oil,
6019,Cum,
6020,seeds,
6021,ch,
6022,Gger,
6023,grated,
6024,fely,
6025,Green,
6026,Chillies,
6027,slit,
6028,fely,
6029,chopped,
6030,Turmeric,
6031,powder,
6032,Red,
6033,Chilli,
6034,powder,
6035,Ciander,
6036,Powder,
6037,Lemon,
6038,juice,
6039,Salt,
6040,kala,
6041,namak,
6042,Ciander,
6043,Leaves,
6044,handful,
6045,garnish,
6046,chopped,
6047,Carrots,
6048,grated,
6049,Cabbage,
6050,Gobi,
6051,fely,
6052,chopped,
6053,Onion,
6054,fely,
6055,chopped,
6056,Green,
6057,Chillies,
6058,slit,
6059,Turmeric,
6060,powder,
6061,Cum,
6062,powder,
6063,Oil,
6064,Mustard,
6065,seeds,
6066,Fresh,
6067,coconut,
6068,grated,
6069,Curry,
6070,leaves,
6071,Salt,
6072,required,
6073,Mooli,
6074,Mullangi,
6075,peeled,
6076,Arhar,
6077,dal,
6078,To,
6079,Onion,
6080,fely,
6081,chopped,
6082,s,
6083,Fresh,
6084,coconut,
6085,grated,
6086,Green,
6087,Chilli,
6088,slit,
6089,Dry,
6090,Red,
6091,Chillies,
6092,Ciander,
6093,Seeds,
6094,Tamard,
6095,lemon,
6096,sized,
6097,Jaggery,
6098,grated,
6099,Salt,
6100,Ghee,
6101,Mustard,
6102,seeds,
6103,Cum,
6104,seeds,
6105,Curry,
6106,leaves,
6107,Asafoetida,
6108,cloves,
6109,Garlic,
6110,crushed,
6111,Tomaes,
6112,chopped,
6113,&,
6114,pureed,
6115,s,
6116,Fresh,
6117,ange,
6118,juice,
6119,Lemon,
6120,juice,
6121,from,
6122,half,
6123,Turmeric,
6124,powder,
6125,Red,
6126,Chilli,
6127,powder,
6128,Cum,
6129,powder,
6130,Ciander,
6131,Powder,
6132,Black,
6133,pepper,
6134,powder,
6135,Salt,
6136,Ciander,
6137,Leaves,
6138,freshly,
6139,chopped,
6140,required,
6141,Arhar,
6142,dal,
6143,To,
6144,cooked,
6145,s,
6146,Kabuli,
6147,Chana,
6148,soaked,
6149,hours,
6150, ,
6151,s,
6152,Ghee,
6153,cookg,
6154,Onions,
6155,thly,
6156,sliced,
6157,cloves,
6158,Garlic,
6159,fely,
6160,chopped,
6161,ch,
6162,Gger,
6163,fely,
6164,chopped,
6165,ch,
6166,Cnamon,
6167,Stick,
6168,Cloves,
6169,Bay,
6170,leaves,
6171,rn,
6172,Brown,
6173,cardamom,
6174,Tomaes,
6175,fely,
6176,chopped,
6177,Turmeric,
6178,powder,
6179,Red,
6180,Chilli,
6181,powder,
6182,Ciander,
6183,Powder,
6184,Garam,
6185,mala,
6186,powder,
6187,Chana,
6188,Mala,
6189,Powder,
6190,Salt,
6191,Ciander,
6192,Leaves,
6193,fely,
6194,chopped,
6195,Mango,
6196,peeled,
6197,and,
6198,diced,
6199,Kaddu,
6200,yellow,
6201,one,
6202,Green,
6203,Chillies,
6204,Gger,
6205,grated,
6206,Dry,
6207,Red,
6208,Chillies,
6209,Cum,
6210,seeds,
6211,Fennel,
6212,seeds,
6213,Methi,
6214,Seeds,
6215,Whole,
6216,Black,
6217,Peppercns,
6218,Ciander,
6219,Seeds,
6220,s,
6221,Fresh,
6222,coconut,
6223,grated,
6224,Oil,
6225,To,
6226,be,
6227,Ground,
6228,To,
6229,pte,
6230,Methi,
6231,Seeds,
6232,s,
6233,Poppy,
6234,seeds,
6235,Ma,
6236,Ingredients,
6237,Brjal,
6238,s,
6239,Oil,
6240,Mustard,
6241,seeds,
6242,Cum,
6243,seeds,
6244,cloves,
6245,Garlic,
6246,fely,
6247,chopped,
6248,Red,
6249,Chilli,
6250,powder,
6251,Ciander,
6252,Powder,
6253,Turmeric,
6254,powder,
6255,Methi,
6256,Seeds,
6257,Tamard,
6258,soaked,
6259,and,
6260,pulp,
6261,extracted,
6262,Jaggery,
6263,Salt,
6264,Barnyard,
6265,Millet,
6266,Yellow,
6267,Moong,
6268,Dal,
6269,Ragi,
6270,Seeds,
6271,ch,
6272,Gger,
6273,grated,
6274,Turmeric,
6275,powder,
6276,ch,
6277,Cnamon,
6278,Stick,
6279,Ingredients,
6280,seong,
6281,Ghee,
6282,Asafoetida,
6283,Whole,
6284,Black,
6285,Peppercns,
6286,crushed,
6287,Cum,
6288,seeds,
6289,Red,
6290,Bell,
6291,pepper,
6292,sm,
6293,cubes,
6294,Chana,
6295,dal,
6296,Gram,
6297,Mustard,
6298,seeds,
6299,Curry,
6300,leaves,
6301,s,
6302,Fresh,
6303,coconut,
6304,grated,
6305,Asafoetida,
6306,a,
6307,Gger,
6308,grated,
6309,Green,
6310,Chillies,
6311,s,
6312,Oil,
6313,Salt,
6314,Sweet,
6315,cn,
6316,steamed,
6317,Mustard,
6318,seeds,
6319,Chana,
6320,dal,
6321,Gram,
6322,Dry,
6323,Red,
6324,Chilli,
6325,Curry,
6326,leaves,
6327,s,
6328,Fresh,
6329,coconut,
6330,grated,
6331,Ciander,
6332,Leaves,
6333,roughly,
6334,chopped,
6335,Asafoetida,
6336,A,
6337,Green,
6338,Chilli,
6339,s,
6340,Oil,
6341,Salt,
6342,Colocia,
6343,root,
6344,Curd,
6345,Ajwa,
6346,Khmiri,
6347,Red,
6348,Chilli,
6349,Powder,
6350,Turmeric,
6351,powder,
6352,Ciander,
6353,Powder,
6354,Garam,
6355,mala,
6356,powder,
6357,Ciander,
6358,Leaves,
6359,chopped,
6360,Salt,
6361,Oil,
6362,cook,
6363,Water,
6364,adjustable,
6365,Sm,
6366,Brjal,
6367,s,
6368,Tamard,
6369,Pte,
6370,thick,
6371,Water,
6372,Salt,
6373,s,
6374,Oil,
6375,White,
6376,Urad,
6377,Dal,
6378,Curry,
6379,leaves,
6380,menthi,
6381,karamspicepowder,
6382,s,
6383,Ciander,
6384,Seeds,
6385,Chana,
6386,dal,
6387,Gram,
6388,White,
6389,Urad,
6390,Dal,
6391,Sesame,
6392,seeds,
6393,Cum,
6394,seeds,
6395,Methi,
6396,Seeds,
6397,Dry,
6398,Red,
6399,Chillies,
6400,adjustable,
6401,s,
6402,Raw,
6403,Peanuts,
6404,optional,
6405,Dough,
6406,s,
6407,Whole,
6408,Wheat,
6409,Flour,
6410,Salt,
6411,Oil,
6412,Fillg,
6413,Oil,
6414,Onion,
6415,fely,
6416,chopped,
6417,Red,
6418,Bell,
6419,pepper,
6420,fely,
6421,chopped,
6422,Green,
6423,Bell,
6424,Pepper,
6425,fely,
6426,chopped,
6427,Carrot,
6428,grated,
6429,cloves,
6430,Garlic,
6431,fely,
6432,chopped,
6433,ch,
6434,Gger,
6435,fely,
6436,chopped,
6437,Green,
6438,Chillies,
6439,fely,
6440,chopped,
6441,s,
6442,Paneer,
6443,Cottage,
6444,grated,
6445,Garam,
6446,mala,
6447,powder,
6448,Fennel,
6449,seeds,
6450,crushed,
6451,Red,
6452,Chilli,
6453,powder,
6454,Mt,
6455,Leaves,
6456,fely,
6457,chopped,
6458,Salt,
6459,Slurry,
6460,Whole,
6461,Wheat,
6462,Flour,
6463,s,
6464,Water,
6465,s,
6466,Bmati,
6467,rice,
6468,soaked,
6469,mutes,
6470,Gger,
6471,thly,
6472,sliced,
6473,Dry,
6474,gger,
6475,powder,
6476,Fennel,
6477,seeds,
6478,Green,
6479,Chillies,
6480,slit,
6481,Khmiri,
6482,Red,
6483,Chilli,
6484,Powder,
6485,Chew,
6486,nuts,
6487,roughly,
6488,broken,
6489,Whole,
6490,Almonds,
6491,roughly,
6492,chopped,
6493,Walnuts,
6494,roughly,
6495,chopped,
6496,Sultana,
6497,Raiss,
6498,Pistachios,
6499,roughly,
6500,chopped,
6501,Saffron,
6502,strands,
6503,few,
6504,strands,
6505,soaked,
6506,warm,
6507,milk,
6508,s,
6509,Milk,
6510,s,
6511,Water,
6512,Salt,
6513,Ghee,
6514,Whole,
6515,Spices,
6516,Ajwa,
6517,ch,
6518,Cnamon,
6519,Stick,
6520,Black,
6521,cardamom,
6522,Cardamom,
6523,PodsSeeds,
6524,Cloves,
6525,Bay,
6526,leaves,
6527,Apples,
6528,diced,
6529,sm,
6530,garnish,
6531,Peapple,
6532,diced,
6533,sm,
6534,garnish,
6535,Caramelized,
6536,onions,
6537,Sprg,
6538,Onion,
6539,&,
6540,chopped,
6541,Sprg,
6542,Onion,
6543,Greens,
6544,chopped,
6545,s,
6546,Dosa,
6547,rice,
6548,Poha,
6549,s,
6550,White,
6551,Urad,
6552,Dal,
6553,Methi,
6554,Seeds,
6555,Dry,
6556,Red,
6557,Chillies,
6558,Fresh,
6559,coconut,
6560,grated,
6561,Jaggery,
6562,grated,
6563,Water,
6564,required,
6565,batter,
6566,Oil,
6567,prepare,
6568,dosa,
6569,Salt,
6570,Red,
6571,matta,
6572,rice,
6573,s,
6574,Water,
6575,Salt,
6576,Planta,
6577,Stem,
6578,sm,
6579,cubes,
6580,Onion,
6581,fely,
6582,chopped,
6583,Tomaes,
6584,fely,
6585,chopped,
6586,Green,
6587,Chilli,
6588,fely,
6589,chopped,
6590,Gger,
6591,grated,
6592,Red,
6593,Chilli,
6594,powder,
6595,Turmeric,
6596,powder,
6597,Mustard,
6598,seeds,
6599,Cum,
6600,seeds,
6601,White,
6602,Urad,
6603,Dal,
6604,Asafoetida,
6605,a,
6606, ,
6607,Curry,
6608,leaves,
6609,Oil,
6610,required ,
6611,Salt,
6612,Potaes,
6613,peeled,
6614,and,
6615,cubes ,
6616,Kaddu,
6617,peeled,
6618,and,
6619,diced ,
6620,Carrot,
6621,peeled,
6622,and,
6623,diced ,
6624,Caullower,
6625,flets ,
6626,Brjal,
6627, ,
6628,Drumstick,
6629,scraped,
6630,and,
6631,ch,
6632, ,
6633,Green,
6634,pe,
6635,Turmeric,
6636,powder,
6637,Fresh,
6638,coconut,
6639,thly,
6640,sliced ,
6641,Salt,
6642, ,
6643,Sugar,
6644,s,
6645,Mustard,
6646,oil,
6647,adjustable,
6648,Panch,
6649,Phan,
6650,Mala,
6651,Bay,
6652,leaf,
6653,Ciander,
6654,Leaves,
6655,garnish,
6656,Mango,
6657,tender,
6658,and,
6659,medium,
6660,sized,
6661,Mo,
6662,Dal,
6663,Turmeric,
6664,powder,
6665,Green,
6666,Chillies,
6667,Salt,
6668,Mustard,
6669,oil,
6670,Bay,
6671,leaf,
6672,Dry,
6673,Red,
6674,Chilli,
6675,Panch,
6676,Phan,
6677,Mala,
6678,Marade,
6679,Ba,
6680,fish,
6681,sm,
6682,size,
6683,Lemon,
6684,juice,
6685,Turmeric,
6686,powder,
6687,Salt,
6688,and,
6689,Pepper,
6690,a,
6691,Mala,
6692,Cardamom,
6693,PodsSeeds,
6694,Bay,
6695,leaf,
6696,Cum,
6697,powder,
6698,Ciander,
6699,Powder,
6700,Turmeric,
6701,powder,
6702,Gger,
6703,Garlic,
6704,Pte,
6705,Red,
6706,Chilli,
6707,powder,
6708,Kuri,
6709,Methi,
6710,Fenugreek,
6711,Lukewarm,
6712,Water,
6713,Fresh,
6714,cream,
6715,Salt,
6716,gravy,
6717,Onion,
6718,chopped,
6719,Toma,
6720,chopped,
6721,Chew,
6722,nuts,
6723,Cloves,
6724,Cnamon,
6725,Powder,
6726,Yellow,
6727,Moong,
6728,Dal,
6729,Mooli,
6730,Ke,
6731,Patte,
6732,a,
6733,bunch,
6734,fely,
6735,chopped,
6736,Salt,
6737,cloves,
6738,Garlic,
6739,fely,
6740,chopped,
6741,ch,
6742,Gger,
6743,grated,
6744,Turmeric,
6745,powder,
6746,Red,
6747,Chilli,
6748,powder,
6749,Amchur,
6750,Mango,
6751,s,
6752,Oil,
6753,Ingredients,
6754,Ghee,
6755,Cum,
6756,seeds,
6757,Dry,
6758,Red,
6759,Chillies,
6760,Brown,
6761,Rice,
6762,soaked,
6763,mutes,
6764,and,
6765,whed,
6766,Kabuli,
6767,Chana,
6768,soaked,
6769,overnight,
6770,and,
6771,boiled,
6772,cloves,
6773,Garlic,
6774,chopped,
6775,ch,
6776,Gger,
6777,chopped,
6778,Fennel,
6779,seeds,
6780,Vegetable,
6781,sck,
6782,you,
6783,can,
6784,even,
6785,use,
6786,draed,
6787,water,
6788,chickpe,
6789,Curry,
6790,powder,
6791,Salt,
6792,s,
6793,Ciander,
6794,Leaves,
6795,Chopped ,
6796,Baby,
6797,brjals,
6798,whed,
6799,and,
6800,wedges,
6801,Turmeric,
6802,powder,
6803,Salt,
6804,s,
6805,Coconut,
6806,Oil,
6807,show,
6808,fry,
6809,curry,
6810,mala,
6811,Coconut,
6812,Oil,
6813,Mustard,
6814,seeds,
6815,Fennel,
6816,seeds,
6817,Curry,
6818,leaves,
6819,rn,
6820,Green,
6821,Chillies,
6822,slit,
6823,Pearl,
6824,onions,
6825,quartered,
6826,Turmeric,
6827,powder,
6828,Red,
6829,Chilli,
6830,powder,
6831,Tomaes,
6832,fely,
6833,chopped,
6834,Coconut,
6835,milk,
6836,Salt,
6837,Ciander,
6838,Leaves,
6839,fely,
6840,chopped,
6841,Tapioca,
6842,root,
6843,kappa,
6844,cleaned,
6845,and,
6846,diced,
6847,”,
6848,Carrot,
6849,diagony,
6850,Onion,
6851,sliced,
6852,Cnamon,
6853,Stick,
6854,Cardamom,
6855,PodsSeeds,
6856,Cloves,
6857,Whole,
6858,Black,
6859,Peppercns,
6860,crushed,
6861,ml,
6862,Coconut,
6863,milk,
6864,ch,
6865,Gger,
6866,sliced,
6867,th,
6868,Green,
6869,Chillies,
6870,deseeded,
6871,and,
6872,slit,
6873,two,
6874,Curry,
6875,leaves,
6876,roughly,
6877,rn,
6878,s,
6879,Coconut,
6880,Oil,
6881,s,
6882,Coconut,
6883,Oil,
6884,cookg,
6885,Salt,
6886,Mooli,
6887,Mullangi,
6888,peeled,
6889,and,
6890,sliced,
6891,Yellow,
6892,Moong,
6893,Dal,
6894,Turmeric,
6895,powder,
6896,Green,
6897,Chillies,
6898,fely,
6899,chopped,
6900,Gger,
6901,grated,
6902,Fresh,
6903,coconut,
6904,freshly,
6905,grated,
6906,Ghee,
6907,Mustard,
6908,seeds,
6909,Dry,
6910,Red,
6911,Chillies,
6912,Asafoetida,
6913,Ciander,
6914,Leaves,
6915,Few,
6916,s,
6917,fely,
6918,chopped,
6919,Lemon,
6920,wedges,
6921,Yellow,
6922,Moong,
6923,Dal,
6924,can,
6925,use,
6926,dal,
6927,well,
6928,s,
6929,Mixed,
6930,vegetables,
6931,I,
6932,have,
6933,used,
6934,radish,
6935,turnips,
6936,and,
6937,brjal,
6938,Turmeric,
6939,powder,
6940,Water,
6941,Salt,
6942,Fresh,
6943,coconut,
6944,grated,
6945,Dry,
6946,Red,
6947,Chillies,
6948,Oil,
6949,Mustard,
6950,seeds,
6951,Dry,
6952,Red,
6953,Chillies,
6954,White,
6955,Urad,
6956,Dal,
6957,Curry,
6958,leaves,
6959,Cups,
6960,Soy,
6961,Chunks,
6962,Onion,
6963,chopped,
6964,Tomaes,
6965,pureed,
6966,Green,
6967,Chillies,
6968,chopped,
6969,Bay,
6970,leaf,
6971,Black,
6972,cardamom,
6973,Cloves,
6974,Whole,
6975,Black,
6976,Peppercns,
6977,ch,
6978,Cnamon,
6979,Stick,
6980,Gger,
6981,Garlic,
6982,Pte,
6983,Turmeric,
6984,powder,
6985,Ciander,
6986,Powder,
6987,Red,
6988,Chilli,
6989,powder,
6990,Tablespoon,
6991,Garam,
6992,mala,
6993,powder,
6994,Tablespoon,
6995,Lemon,
6996,juice,
6997,Salt,
6998,Oil,
6999,required,
7000,s,
7001,Cucumber,
7002,peeled,
7003,and,
7004,cubed ,
7005,Kala,
7006,Chana,
7007,soaked,
7008,water,
7009,gravy,
7010,Fresh,
7011,coconut,
7012,grated ,
7013,Dry,
7014,Red,
7015,Chillies,
7016,Tamard,
7017,marble,
7018,sized,
7019,b,
7020,Ciander,
7021,Seeds,
7022,Turmeric,
7023,powder,
7024,Whole,
7025,Black,
7026,Peppercns,
7027,Sugar,
7028,Salt,
7029,Shrimps,
7030,big,
7031,one,
7032,Tablespoon,
7033,Butter,
7034,oil,
7035,Orange,
7036,col,
7037,optional,
7038,Soy,
7039,sauce,
7040,Lemon,
7041,juice,
7042,s,
7043,Honey,
7044,Tabco,
7045,Origal,
7046,Hot,
7047,Sauce,
7048,Black,
7049,pepper,
7050,powder,
7051,Garlic,
7052,mced,
7053,grated,
7054,Gger,
7055,mced,
7056,grated,
7057,Fresh,
7058,Thyme,
7059,leaves,
7060,dry,
7061,Kala,
7062,Chana,
7063,soaked,
7064,water,
7065,overnight,
7066,Banana,
7067,Stem,
7068,sk,
7069,peeled,
7070,and,
7071,sm,
7072,Salt,
7073,Turmeric,
7074,powder,
7075,To,
7076,be,
7077,ground,
7078,pte,
7079,Methi,
7080,Seeds,
7081,White,
7082,Urad,
7083,Dal,
7084,Dry,
7085,Red,
7086,Chilli,
7087,Ciander,
7088,Seeds,
7089,Fresh,
7090,coconut,
7091,grated,
